District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
DAVANGERE,2009,Kharif,4385,4066,30.72759068,7.275033383,63.6523312,30.74228986,36.45265328,16.06882136,6.751971247,11.56773191,arhar/tur
DHARWAD,2009,Kharif,2573,1995,32.57962094,7.447383336,62.15429931,32.60167003,38.15976143,14.30311063,7.961269094,13.5265942,arhar/tur
GADAG,2009,Kharif,2939,782,33.15359366,6.996445526,64.47216696,27.03906065,37.54958893,16.94062936,6.771019476,13.47198796,arhar/tur
GULBARGA,2009,Kharif,336853,153285,30.62695183,7.07492862,63.97202423,27.08545998,38.66231229,17.77345856,7.67477356,11.87355997,arhar/tur
HASSAN,2009,Kharif,2235,871,34.21630317,6.784141057,64.02308152,29.73034491,37.75939524,17.30441694,6.819856377,13.07521177,arhar/tur
HAVERI,2009,Kharif,2546,1461,32.51824793,6.810074404,64.44723542,25.38681168,38.70198762,17.76943842,6.269845311,12.13499413,arhar/tur
KOLAR,2009,Kharif,1852,1510,33.83819807,7.162817501,62.42455187,31.18098904,39.7519738,15.97820846,4.064256291,11.48863293,arhar/tur
KOPPAL,2009,Kharif,11005,2415,34.32309899,6.546522786,60.11254795,26.78284038,35.0854215,14.45646292,6.33109734,12.78907855,arhar/tur
MANDYA,2009,Kharif,1316,609,30.45072484,6.625585183,62.87856253,31.82516254,37.62362507,17.89249413,4.785346349,10.89275151,arhar/tur
MYSORE,2009,Kharif,3368,1766,31.77809601,7.340873175,60.89152905,26.0517332,37.48198433,16.95658369,4.016802416,13.42675134,arhar/tur
RAICHUR,2009,Kharif,12984,3626,32.86055618,6.686751393,64.27960314,32.2862474,38.935404,15.49591307,6.807379175,13.14377147,arhar/tur
RAMANAGARA,2009,Kharif,3607,2700,32.28027951,7.407919686,60.05019972,32.65000265,36.41680037,14.36969694,5.662117561,11.63160335,arhar/tur
SHIMOGA,2009,Kharif,362,167,33.11346884,7.238873059,61.33493732,25.34519138,36.39748221,17.6246461,4.397647626,11.66040261,arhar/tur
TUMKUR,2009,Kharif,12229,7098,32.05432893,6.534378285,60.50722377,26.76468774,35.77777951,15.99273546,5.652352455,11.49789923,arhar/tur
UTTAR KANNAD,2009,Kharif,45,21,32.02406365,7.171892832,62.21556756,31.98491742,36.28713932,14.90705139,4.671889715,11.05671489,arhar/tur
BAGALKOT,2009,Kharif,43613,17323,18.12412037,6.108262945,55.79384265,31.6669592,22.17112577,41.95058157,28.86540809,0,bajra
BANGALORE RURAL,2009,Kharif,4,2,15.58860318,5.90447264,50.3349451,31.80553823,20.27015212,39.00551067,31.43523448,0,bajra
BELGAUM,2009,Kharif,24305,6290,18.38396157,5.900380518,45.83366441,31.4466958,21.52149052,37.05314863,29.68184169,0,bajra
BELLARY,2009,Kharif,13586,8249,15.19520195,5.80494834,56.48641431,30.12174577,22.62627189,41.58954152,29.44684016,0,bajra
BIDAR,2009,Kharif,7943,4377,17.45102854,6.281237547,59.35968468,30.20883932,21.71322646,38.28766642,31.24481419,0,bajra
BIJAPUR,2009,Kharif,62057,28246,17.80755559,5.917919921,44.90947645,31.74993632,24.34493476,38.97757268,27.78165786,0,bajra
CHAMARAJANAGAR,2009,Kharif,543,302,16.35618106,5.96774669,45.02215813,31.63299703,24.48709689,37.20331542,27.2550722,0,bajra
CHITRADURGA,2009,Kharif,1278,694,16.00095898,5.955295087,53.21211436,30.53248426,22.69822771,40.89983299,30.14371071,0,bajra
DAVANGERE,2009,Kharif,958,646,19.465547,6.447326286,46.39767057,30.50603692,21.89341485,40.94568533,27.49406282,0,bajra
GADAG,2009,Kharif,1804,913,18.05803712,6.144789694,50.94455721,31.37093918,23.24684839,37.70365705,32.99283104,0,bajra
GULBARGA,2009,Kharif,35856,20403,16.55515601,5.844078504,58.82016555,31.77530287,20.44560542,39.66412734,29.518158,0,bajra
HAVERI,2009,Kharif,1,,15.71243524,6.149100747,44.15516358,31.78830544,23.66596555,38.75874775,31.04444802,0,bajra
KOPPAL,2009,Kharif,56210,18512,18.8807358,6.15256411,59.41185231,30.19452366,23.23456924,39.58380445,30.74325178,0,bajra
RAICHUR,2009,Kharif,55935,24202,18.04704941,5.927958392,41.14812333,30.23593322,23.90609625,39.6051213,31.39603332,0,bajra
TUMKUR,2009,Kharif,136,42,15.12714536,5.816617088,52.27838402,30.91090706,22.93146395,41.30531557,28.67130539,0,bajra
BAGALKOT,2009,Whole Year,240,118,20.80962644,8.810260652,8.572407091,26.54183698,24.35676767,38.74003572,0,0,coriander
BANGALORE RURAL,2009,Whole Year,68,33,19.33889037,9.518644699,7.669144022,26.30061344,21.2694543,38.82041442,0,0,coriander
BELGAUM,2009,Whole Year,612,300,17.25728657,9.526260317,9.836816048,27.55890398,19.87876628,40.2600682,0,0,coriander
BELLARY,2009,Whole Year,3354,1551,22.04585503,9.170297264,8.345254531,26.36958793,21.92182914,38.72800894,0,0,coriander
BENGALURU URBAN,2009,Whole Year,16,8,23.81495644,8.57147827,9.869216965,22.37143278,20.63603991,39.78369579,0,0,coriander
BIDAR,2009,Whole Year,285,140,23.1487266,9.675101511,8.08863362,26.12505847,17.48026097,42.71055887,0,0,coriander
BIJAPUR,2009,Whole Year,199,98,25.86678459,8.530857105,8.074178316,26.12746499,21.65322473,39.10481601,0,0,coriander
CHAMARAJANAGAR,2009,Whole Year,328,161,21.35128285,9.68213995,9.351605115,26.23534697,22.15520886,38.08512456,0,0,coriander
CHIKBALLAPUR,2009,Whole Year,15,7,18.68435959,9.605566258,8.692854329,23.54197257,21.16163939,39.68098029,0,0,coriander
CHIKMAGALUR,2009,Whole Year,477,144,26.60232076,8.315368415,7.815119998,26.69795242,21.97282438,41.80789747,0,0,coriander
CHITRADURGA,2009,Whole Year,205,120,17.84588887,9.186224491,7.646999827,24.10624063,15.60110647,38.41020247,0,0,coriander
DAVANGERE,2009,Whole Year,41,20,21.05324565,8.592118049,8.758337526,23.26597912,20.2106544,41.22286385,0,0,coriander
DHARWAD,2009,Whole Year,345,332,22.57890644,8.236070758,7.657004132,26.45580459,22.30524491,38.67973662,0,0,coriander
GADAG,2009,Whole Year,113,55,20.14503103,9.215410952,9.70851539,25.84286777,21.62835147,38.84250435,0,0,coriander
GULBARGA,2009,Whole Year,13,6,15.50373658,9.507835607,8.564702633,23.45338104,18.87367772,40.55486878,0,0,coriander
HASSAN,2009,Whole Year,147,72,22.1776145,9.813422823,8.442127325,25.14305923,21.76203478,37.32990975,0,0,coriander
HAVERI,2009,Whole Year,45,22,17.77341523,9.698134369,9.159764718,25.77021088,21.57185389,39.63577065,0,0,coriander
KOLAR,2009,Whole Year,5,2,17.71481013,8.313441774,8.432692242,23.70895648,22.09121547,42.66798642,0,0,coriander
MANDYA,2009,Whole Year,7,3,15.87472587,8.449926341,7.774034135,27.7223549,23.71380615,39.38356681,0,0,coriander
MYSORE,2009,Whole Year,61,30,27.51278082,8.070666017,7.770117396,23.62942472,19.19021386,40.27131996,0,0,coriander
TUMKUR,2009,Whole Year,4,2,19.68293946,8.253894946,9.343899072,27.29113085,23.07625324,42.30361319,0,0,coriander
BAGALKOT,2009,Rabi,1244,474,24.69613809,6.064637598,76.10571008,26.30203552,31.66249223,51.00006855,19.40135262,0,gram
BANGALORE RURAL,2009,Rabi,1678,786,25.19657124,6.685548424,80.49883133,25.76438648,31.48058421,51.49398255,21.12298712,0,gram
BELGAUM,2009,Rabi,1583,326,25.05906406,5.784701484,70.24419569,26.94936431,31.8425647,53.78613288,18.97959424,0,gram
BELLARY,2009,Rabi,3606,894,27.15515091,6.943288425,82.44484406,27.66038075,31.33830691,51.48136099,21.14616468,0,gram
BENGALURU URBAN,2009,Rabi,302,146,25.34630387,6.231330747,74.4190873,25.38831755,30.57433742,47.41487424,20.18347187,0,gram
BIJAPUR,2009,Rabi,1762,403,27.18683237,5.515934319,86.46855229,27.19527731,30.41031783,49.23894377,21.92758191,0,gram
CHAMARAJANAGAR,2009,Rabi,18463,10822,29.92248666,6.432609048,62.59975877,27.10416778,31.79838682,53.65717194,21.51643716,0,gram
CHIKBALLAPUR,2009,Rabi,2722,1192,26.45916714,6.380191178,78.03157385,27.751979,31.10698426,53.1237172,21.91383142,0,gram
CHIKMAGALUR,2009,Rabi,6274,4321,24.58375215,6.025969994,65.18815215,25.97078433,30.43365623,48.92708568,18.07224398,0,gram
CHITRADURGA,2009,Rabi,4400,1488,25.00440784,5.869398002,87.55417722,27.93733928,30.09555137,48.09277325,21.44602475,0,gram
DAKSHIN KANNAD,2009,Rabi,78,37,26.301407,5.897557687,63.47958108,25.22179727,31.12574108,53.36904172,20.67504503,0,gram
DAVANGERE,2009,Rabi,982,621,24.28466689,5.892440714,80.25350018,24.20128565,31.1181398,49.94178744,20.90084101,0,gram
DHARWAD,2009,Rabi,1663,885,24.53354639,5.654805008,88.45291014,27.42159897,31.39796458,52.7098194,18.17393426,0,gram
GADAG,2009,Rabi,1604,911,28.28204915,6.553904785,74.38534366,24.45274799,30.49295982,46.58459511,19.12715789,0,gram
GULBARGA,2009,Rabi,317,138,25.75758854,6.698314968,82.72561181,27.95008527,30.85143661,52.29308104,21.44952105,0,gram
HASSAN,2009,Rabi,9461,4557,29.2230785,5.973598753,80.37178151,27.63624439,30.79639356,49.49315488,21.50930665,0,gram
HAVERI,2009,Rabi,4144,2366,26.81869879,6.479093628,74.03920132,27.3883984,31.72023687,46.87384865,19.82473131,0,gram
KODAGU,2009,Rabi,120,56,28.76561458,6.665390402,65.26138852,26.85338601,30.34870909,50.76537837,18.92561297,0,gram
KOLAR,2009,Rabi,5890,1757,25.76755749,6.986101724,89.01548542,25.76916851,30.04500585,52.0022296,18.97387081,0,gram
KOPPAL,2009,Rabi,4576,843,28.72528656,6.812662644,80.47169483,24.94749108,31.82945354,53.56064154,18.49155363,0,gram
MANDYA,2009,Rabi,12622,5408,26.69985112,6.234469585,88.44361895,27.00370862,30.59935089,52.07722173,19.20561307,0,gram
MYSORE,2009,Rabi,16153,8900,27.51496428,5.900754942,75.82175402,27.08684476,30.99145919,53.90555336,19.81192018,0,gram
RAICHUR,2009,Rabi,797,202,25.27894132,5.801884076,83.6614881,25.4725854,31.61205318,47.42275968,21.64243842,0,gram
RAMANAGARA,2009,Rabi,3536,1821,27.20149884,6.443787797,86.24586316,24.47566623,30.26002263,49.11851433,18.51190926,0,gram
SHIMOGA,2009,Rabi,353,165,26.62159034,6.968859475,70.17658877,26.32827778,30.16194452,53.62162305,20.10397331,0,gram
TUMKUR,2009,Rabi,7872,2767,26.09426761,5.727667615,65.74969029,27.29970038,31.68100635,47.8130822,20.39373296,0,gram
UDUPI,2009,Rabi,391,395,27.55779248,6.203782165,85.15230943,24.72459719,30.38645819,53.72354807,19.70832276,0,gram
UTTAR KANNAD,2009,Rabi,211,99,28.51197615,6.274185913,73.40762063,27.93486189,30.085489,52.19648945,18.65487863,0,gram
BAGALKOT,2009,Kharif,6090,1789,28.15730316,6.643031947,59.89659085,29.97552995,21.86758776,5.974132979,6.041590869,8.722213425,groundnut
BANGALORE RURAL,2009,Kharif,450,297,22.99391505,6.5011277,74.27617333,25.3787038,19.96219783,6.237341187,7.738635031,11.36427685,groundnut
BELGAUM,2009,Kharif,43801,24052,26.06802362,6.661393462,52.86036895,34.43131047,24.19703913,5.595310956,6.605606315,11.84162123,groundnut
BELLARY,2009,Kharif,62079,16191,27.87740766,6.940236385,61.20061291,29.90152399,23.56718342,5.786724858,7.138257057,11.01825288,groundnut
BENGALURU URBAN,2009,Kharif,155,75,23.65859753,6.597315757,59.98208617,29.25678863,19.18409662,5.201002523,6.767265398,8.964443995,groundnut
BIDAR,2009,Kharif,542,207,25.33307,6.50416073,62.80871735,31.44278741,20.62582392,6.872696927,6.0742568,8.513829262,groundnut
BIJAPUR,2009,Kharif,43260,14284,20.16728017,6.623381396,71.25453789,31.37563836,19.91398119,5.238175592,9.987506235,9.065490077,groundnut
CHAMARAJANAGAR,2009,Kharif,16866,9341,20.41563151,6.696163822,71.8093969,26.94556877,18.99183743,5.67225846,6.656287372,10.30199795,groundnut
CHIKBALLAPUR,2009,Kharif,21082,9752,24.90928496,6.998996091,64.90104717,27.30826229,23.34349766,6.362167166,6.066710664,10.25519615,groundnut
CHIKMAGALUR,2009,Kharif,4408,4472,25.29203329,6.599509674,55.15684846,26.83785704,19.69958982,6.135022619,9.378876871,9.849761748,groundnut
CHITRADURGA,2009,Kharif,119677,62493,26.32579201,6.515339083,68.69041341,29.56107014,21.84877858,6.000138733,9.901376645,10.34273069,groundnut
DAVANGERE,2009,Kharif,16236,16103,28.54361722,6.976981991,63.42065161,31.41520426,19.27857336,6.183079936,9.286101366,9.062253603,groundnut
DHARWAD,2009,Kharif,38033,35666,23.11402856,6.811062048,58.20779217,30.12845843,22.72706732,6.959055966,8.19466307,11.19375414,groundnut
GADAG,2009,Kharif,59038,17502,25.17416107,6.568614244,52.45443933,27.31376547,18.25702771,5.260199062,6.640033542,10.43246487,groundnut
GULBARGA,2009,Kharif,9545,3610,29.15770544,6.858311881,70.17134458,26.72095633,23.20193423,6.496914385,6.873419636,9.541481567,groundnut
HASSAN,2009,Kharif,866,398,27.2461609,6.804192577,60.15928704,33.84875289,23.86308543,6.191250803,8.002313073,9.564279722,groundnut
HAVERI,2009,Kharif,17403,11384,22.39691067,6.560763465,57.49085003,27.26964525,20.39639409,5.810621632,8.716245584,8.573951696,groundnut
KOLAR,2009,Kharif,7814,7002,28.69558897,6.60387415,69.92276558,32.52589426,22.40499788,6.843532254,8.848677323,8.925213048,groundnut
KOPPAL,2009,Kharif,22986,7712,26.91154102,6.508204644,72.27456701,32.1741923,18.03873772,6.038617357,7.595679023,9.642201763,groundnut
MANDYA,2009,Kharif,1245,1403,28.86873735,6.921704329,57.89106832,34.46326721,18.12093896,5.400274138,8.75923819,8.776583471,groundnut
MYSORE,2009,Kharif,5838,4330,20.14224501,6.958301525,52.24445219,31.66344807,23.91637316,6.415038743,7.86372319,10.13016548,groundnut
RAICHUR,2009,Kharif,8592,3879,21.57706423,6.876024726,67.50590628,25.15185918,22.3097784,5.180076661,7.1912612,8.55165203,groundnut
RAMANAGARA,2009,Kharif,7464,5368,21.1089912,6.760837938,68.911294,28.03591406,19.86300383,6.70902041,8.974493953,10.4222174,groundnut
SHIMOGA,2009,Kharif,508,375,27.56618959,6.799655086,62.25257676,29.43483559,20.69302922,5.012194808,8.535829612,10.57474731,groundnut
TUMKUR,2009,Kharif,94748,31215,20.02337503,6.529041334,63.85405206,26.16656977,19.75279794,6.021274015,8.509233136,9.69438068,groundnut
UTTAR KANNAD,2009,Kharif,316,145,21.11494665,6.948582015,74.09552166,25.35252171,22.2734313,5.303398362,6.670796921,11.53429538,groundnut
BAGALKOT,2009,Rabi,110368,117488,29.2804506,7.054093642,63.0442497,26.7561738,17.64471287,9.661009375,20.89590882,8.35071995,jowar
BELGAUM,2009,Rabi,137543,147978,28.84846585,7.185804692,61.47493872,26.62984726,17.63861829,8.435061855,20.42548726,9.667869799,jowar
BELLARY,2009,Rabi,24292,26979,25.28025268,6.996478058,40.0992348,26.37408052,16.5155114,9.620440864,19.51537548,9.48757456,jowar
BIDAR,2009,Rabi,26124,13677,26.50221147,6.460798488,37.95834626,29.50943387,16.58193838,6.015624302,18.20382588,10.22684916,jowar
BIJAPUR,2009,Rabi,200679,162018,27.27027991,6.400551584,58.54421476,28.57525652,17.55505019,9.840960106,18.16524919,10.60151811,jowar
CHAMARAJANAGAR,2009,Rabi,41,65,25.81686978,6.480022709,45.18659659,29.16382484,16.62597319,6.415737774,18.1086201,10.87985505,jowar
CHIKMAGALUR,2009,Rabi,6942,4920,28.46867967,7.127022551,57.57482706,27.71382005,17.10889292,9.587684405,20.76665452,11.6798697,jowar
CHITRADURGA,2009,Rabi,15273,9717,25.61560561,6.90067593,40.41964938,26.54671401,17.71335979,9.973688253,21.44869603,10.23143798,jowar
DAVANGERE,2009,Rabi,3136,3709,31.34439655,6.716626958,55.15293409,26.67225612,16.33520745,8.78122779,20.04079061,11.5306011,jowar
DHARWAD,2009,Rabi,37019,23236,26.25266983,6.279659035,46.85804551,25.82512132,17.30384133,9.181643776,21.89740227,11.78186961,jowar
GADAG,2009,Rabi,59056,39711,28.47079401,6.491473436,32.98523251,29.56732157,17.07347964,6.594689246,18.05838823,8.422002062,jowar
GULBARGA,2009,Rabi,311886,308217,25.33035535,7.3807565,51.65450298,29.35823498,16.07615859,9.100687176,18.02214348,9.452109532,jowar
HASSAN,2009,Rabi,701,601,29.59883273,6.522789164,46.60573702,28.80843328,17.22594268,8.654039455,18.38329928,10.82543315,jowar
HAVERI,2009,Rabi,28483,20640,26.97877405,6.329953067,56.95946742,26.28021455,16.39922294,9.666529499,19.25307738,9.576992077,jowar
KOPPAL,2009,Rabi,43766,22063,31.48669228,6.885685208,55.18579225,28.12397936,17.260994,6.295454245,21.47692013,8.68375134,jowar
MYSORE,2009,Rabi,325,229,29.1647739,6.930905757,48.87405355,28.96437631,17.20388767,7.002992526,21.08222747,10.05405586,jowar
RAICHUR,2009,Rabi,110905,144492,28.51031059,6.53883238,35.78357807,28.95315507,16.34010133,7.84868684,18.84863541,9.344420663,jowar
SHIMOGA,2009,Rabi,9,8,25.33450038,6.917611301,41.54738287,29.04748431,16.55171867,6.565790773,21.02044446,11.47248626,jowar
TUMKUR,2009,Rabi,597,638,29.20335904,7.084836109,51.78949348,28.02462889,17.06261768,7.882981489,19.71621374,10.7234197,jowar
UTTAR KANNAD,2009,Rabi,2,1,25.43404686,6.184940604,64.49200615,26.24570659,16.43853364,7.596536564,21.07579298,11.45328744,jowar
BAGALKOT,2009,Rabi,2354,635,22.10607496,5.98059043,73.23330779,20.08346263,30.24330885,22.29133313,16.36248459,0,linseed
BELGAUM,2009,Rabi,1986,492,24.04480232,5.385652718,72.63470302,20.16669935,30.15548312,22.29972272,14.55032602,0,linseed
BELLARY,2009,Rabi,13,4,23.3102683,6.554114104,72.9402038,20.30797265,30.21288347,27.58377738,14.74637718,0,linseed
BIDAR,2009,Rabi,320,94,21.97438478,6.76931072,55.40133563,20.4472003,30.64012063,25.76260459,14.445864,0,linseed
BIJAPUR,2009,Rabi,4209,1196,25.73070468,6.455643191,69.04595695,20.22028477,30.95220263,26.96521147,16.92888115,0,linseed
DHARWAD,2009,Rabi,102,30,21.69718862,5.033185715,74.08954614,20.61060858,30.99819547,23.24283323,17.88833298,0,linseed
GADAG,2009,Rabi,510,312,22.94891597,5.59894779,45.77696952,20.79759647,30.71656995,27.60300301,15.49363997,0,linseed
GULBARGA,2009,Rabi,752,221,25.64923721,6.000473417,49.14089657,20.0316424,30.77197742,27.49303301,14.30850044,0,linseed
HAVERI,2009,Rabi,120,35,25.76326729,5.946131878,51.78099882,20.81037982,30.57775005,25.88028086,14.20988313,0,linseed
KOPPAL,2009,Rabi,1952,571,23.39302861,6.37234283,69.39489592,20.20409625,30.323322,22.26258113,17.65759526,0,linseed
RAICHUR,2009,Rabi,119,61,21.56568175,6.264316892,61.41505538,20.36179132,30.84466784,25.64353292,16.44117942,0,linseed
SHIMOGA,2009,Rabi,19,6,23.68259384,6.407509586,74.11593749,20.85180007,30.75343086,24.16868241,17.92176539,0,linseed
BAGALKOT,2009,Kharif,59425,124102,28.06270515,5.5052149,104.5301906,28.06163734,31.26816528,17.8392813,45.04693034,8.955562029,maize-k
BANGALORE RURAL,2009,Kharif,10788,50013,27.46775001,6.754396393,74.83090197,28.04969401,34.67033408,17.46065883,44.97805272,8.819968274,maize-k
BELGAUM,2009,Kharif,119251,231381,25.35832131,6.310388308,64.48893553,29.20598726,32.75883121,19.88801031,40.0612648,9.097773448,maize-k
BELLARY,2009,Kharif,97077,189500,26.02573338,7.040687126,96.06739067,27.39854361,33.48699091,15.0784576,42.66968191,9.513445993,maize-k
BENGALURU URBAN,2009,Kharif,442,1053,27.63311096,6.647892722,106.771243,26.91968745,30.96140755,19.70691668,41.42093345,11.37934179,maize-k
BIDAR,2009,Kharif,1440,930,25.51505146,7.352600003,100.4641553,25.93102598,32.97443462,20.13430725,43.02161587,8.160744225,maize-k
BIJAPUR,2009,Kharif,47123,63432,25.780188,6.41120791,65.18069657,27.54858567,32.51898319,19.27341758,43.32013987,10.48685047,maize-k
CHAMARAJANAGAR,2009,Kharif,35831,77685,26.51417739,6.212240187,98.82205529,25.02488999,34.72022039,16.89500746,41.34602072,11.72910382,maize-k
CHIKBALLAPUR,2009,Kharif,37809,114248,29.82077712,7.262116876,63.97937894,25.20865317,31.73799796,18.72932397,41.01253645,11.9536494,maize-k
CHIKMAGALUR,2009,Kharif,10697,29449,25.52688036,7.385612274,87.8875191,28.60863238,33.35336012,20.0727328,45.17296882,11.56703328,maize-k
CHITRADURGA,2009,Kharif,79754,132144,29.8921894,6.792376703,71.49554953,28.3462551,32.95981769,17.33211915,44.00041225,8.824295981,maize-k
DAVANGERE,2009,Kharif,172337,512542,27.65650736,7.371351566,100.0278133,28.62898547,34.58645722,15.70240568,45.88224345,8.713152354,maize-k
DHARWAD,2009,Kharif,49010,110768,25.39639776,7.287175398,88.13782935,26.20321658,32.60727792,19.00885815,41.2736686,8.709808606,maize-k
GADAG,2009,Kharif,44090,87217,29.1124117,6.291098276,101.2090149,27.73742169,34.12863311,15.28889476,45.92162043,8.393165957,maize-k
GULBARGA,2009,Kharif,4971,4138,25.41099332,5.673031419,90.33176812,27.67939229,33.78274309,18.80764525,45.14576773,8.531822725,maize-k
HASSAN,2009,Kharif,57735,205628,29.99179439,6.362840868,65.66623509,25.18426888,34.39047651,20.20328058,40.77944454,11.67065673,maize-k
HAVERI,2009,Kharif,120119,248755,28.82664881,6.69052955,101.0873405,25.81250524,34.53906557,17.24495803,40.27389641,10.92085665,maize-k
KODAGU,2009,Kharif,3336,15753,27.23427398,6.628341148,66.16175139,28.53617982,33.27971912,15.78282801,45.3170357,9.934809006,maize-k
KOLAR,2009,Kharif,526,1257,26.35302913,7.286310761,61.55188945,28.98273376,30.07826227,18.48971239,42.10548742,8.944483404,maize-k
